Label,Text
0,saya sangat senang petugas yang datang menolong tetangga kami sangat rajin dan ulet dalam bekerja masyarakat sangat senang dengan pelayanannya terima kasih sudah memberi yang terbaik
0,terima kasih sudah bekerja dengan ramah kepada masyarakat dan memberikan pelayanan yang terbaik
0,terima kasih sudah memberikan pelayanan yang ramah tamah untuk masyarakat
0,terima kasih atas bantuan kemenppa sehingga kasus kekerasan pada tetangga saya bisa rampung
0,saya sangat suka dengan aplikasi dan pelayanan kemenppa sangat rapi dan bagus
0,terima kasih sudah bersifat rasional untuk memberikan pelayanan terbaik pada masyarakat 
0,saya suka dengan pelayanan kemenppa sangat realistis tidak hanya saat kasus terjadi namun pemulihannya juga dibantu
0,terima kasih sudah melakukan reformasi di layanan kemenppa aplikasi yang bagus menunjang pelayanan juga memberikan pengalaman yang memuaskan 
0,terima kasih sudah membantu rekonsiliasi antara keluarga korban dan pelaku dengan baik 
0,saya ingin mengucapkan terima kasih kepada kemenppa sudah mau menjadi relawan kebaikan untuk melayani korban dan keluarganya dengan baik
0,terima kasih sudah memberikan aplikasi yang relevan kebutuhan korban saat ini terus tingkatkan
0,terimakasih sudah menjadi lembaga yang reliable bagi masyarakat dan korban  sangat membantu
0,terima kasih atas bantuan kemenppa hari ini semoga kejadian hari ini bisa menjadi renungan bagi masyarakat untuk lebih peduli dengan 
0,terima kasih sudah memberikan semua pelayanan secara resmi dan terkontrol 
0,terima kasih sudah menjadi lembaga yang responsif dalam menanggapi aduan masyarakat
0,saya rasa aplikasi ini ada wujud pemikiran revolusioner dari kemenppa sangat bagus dan bermanfaat dengan menggunakan teknologi chat sebagai saran aduan
0,terima kasih sudah melayani masyarakat dengan baik semoga rezekinya lancar
0,terima kasih sudah melayani masyarakat dengan riang gembira sehingga masyarakat merasa lebih dekat dan bersahabat
0,terima kasih sudah memberikan pelayanan terbaik semoga tuhan rida atas amal yang telah dilakukan
0,terima kasih sudah memberikan fasilitas pemulihan kepada adik saya  sekarang dia menjadi lebih rileks dan produktif
0,saya berharap akan lebih banyak riset kemenppa untuk meningkatkan pelayanan tepat guna baik bagi korban maupun keluarga
0,atas bantuan kemenppa keluarga korban dan pelaku dapat akur kembali terimakasih bimbingannya
0,terima kasih sudah menjadi petugas abdi negara yang sabar dalam melayani masyarakat semoga berkah kedepannya
0,terima kasih atas adanya aplikasi ini kami masyarakat semakin sadar untuk saling melindungi perempuan dan anak terhadap kekerasan
0,terima kasih sudah berupaya yang terbaik dengan memberikan pelayanan dan perhatian secara saksama kepada korban dan keluarga sehingga dapat pulih kembali
0,Terima kasih sudah memberiakan sosialisasi kepada masyarakat untuk saling tegur jika ada tindak kekerasan yang terjadi kami menjadi semakin peduli mengenai hak perempuan dan anak edukasinya sangat bermanfaat
0,Salut dengan kemenppa yang memeberikan pelayanan terbaik untuk masyarakat sehingga banyak korban yang tertolong masa depannya
0,terima kasih sudah membantu korban sehingga korban sanggup bankit dari trauma dan kembali beraktivitas seperti semula pelayanan kemenppa sangat bagus
0,saya suka dengan pelayanan kemenppa karena sangat santun kepada masyarakat terutama korban dan keluarga sehingga mudah diterima dimasyarakat
0,Terima kasih sudah memberikan kasih sayang kepada adik kami saat rehabilitasi adik kami bercerita petugas sangat baik dan ramah pelayanannya bagus
0,saya berharap dengan adanya aplikasi ini kemenppa dapat melaksanakan tugas sebaik-baiknya dapat meningkatkan pelayanan terbaiknya
0,terima kasih sudah bertindak secepatnya dalam menangani kasus tetangga saya akhirnya adik kecil itu bisa terselamatkan dan bisa pulih
0,Saya harap kemenppa dapat bekerja seefektif mungkin dengan bantuan aplikasi ini aplikasi yang bagus dan tepat sasaran
0,terima kasih telah memberikan pelayanan yang seimbang baik untuk korban dan keluarga yang tertimpa musibah pelayanan yang bagus dan semoga menjadi lebih baik lagi
0,Adanya aplikasi ini sejalan dengan visi kemenppa untuk lebih memudahkan masyarakat menyampaikan aduannya saya harap kedepannya akan lebih baik lagi
0,selamat atas pencapaian kemenppa yang bisa memberikan peningkatan pelayanan untuk perempuan dan anak kerja yang bagus
0,saya suka dengan hadirnya aplikasi ini selaras dengan visi dan misi kemenppa untuk lebih dekat kepada masyarakat dan memberikan pelayanan terbaik
0,terima kasih sudah memberikan pelayanan terbaik sehingga kasus kekerasan yang korbannya tetangga saya dapat selesai dan dapat kembali sehat seperti semula
0,Terima kasih sudah memebrikan pelayanan terbaik sehingga korban dapat segera terselamatkan semangat terus buat petugas kemenppa
0,aplikasi yang sangat bagus semoga bisa ditambahkan fitur-fitur lain yang bermanfaat
0,saya senang bisa membantu melaporkan kasus tetangga saya lewat aplikasi ini mudah cepat dan responsif semoga lebih baik kedepannya
0,kemeppa ahli banget menangani kasus kekerasan terutama pada perempuan dan anak Tingkatkan 
0,cs gastiadi aktif banget pelayananannya bagus semoga makin baik kedepannya 
0,saya salut dengan kemenppa yang serius melayani masyarakat dengan baik responnya cepat
0,Saya suka dengan fitur aplikasi ini singkat padat dan sesuai dengan misi kemenppa yaitu memudahkan aduan masyarakat terhadap kasus kekerasan
0,saya sangat setuju dan mendukung adanya aplikasi ini sangat bermanfaat dan adapat membantu masyarakat
0,terima kasih sudah berusaha untuk selalu siap merespon dan melayani aduan masyarakat salut dengan kemenppa
0,simpati sebagai pendekatan adalah cara terbaik untuk melayani masyarakat ini dirasakan oleh tetangga saya sangat membantu katanya
0,aplikasi yang keren dengan alur pelayanan yang sistematik sehingga membingungkan pengguna dan masyarakat
0,alhamdulillah terima kasih atas bantuannya akhirnya tetangga saya sudah siuman karena mendapatkan pelayanan yang cepat dan tepat dari petugas kesehatan yang dikirimkan kemenppa good job
0,terima kasih sudah berusaha dengan aparat berwenang lainnya untuk melayani masyarakat semoga selalu menjadi tim yang solid
0,terima kasih sudah memberikan contoh untuk menjunjung solidaritas antar warga agar peduli dan berusaha melindungan lingkungan sekitar dari aksi kekerasan
0,terima kasih kepada kemenppa yang telah memberikan solusi penanganan trauma pada adik saya kami sebagai keluarga sangat terbantu dengan hal itu
0,Saya sangat suka petugas kemenppa mengedepankan pendekatan sopan santun dan humanis dalam penanganan kasus
0,Saya sangat suka dengan pelayanan kemenppa  petugasnya mengedepankan pendekatan sopan santun dan humanis panjang umur kebaikan
0,Terima kasih sudah membantu tetangga saya yang berkebutuhan khusus dengan memberikan pelayanan spesial saya sangat bangga dengan kemenppa
0,Terima kasih kemenppa telah menjadi pendukung kasus yang sportif memihak yang berhak maju terus lawan kekerasan
0,Aplikasi ini sangat bagus meskipun sinyal saya kurang baik namun aplikasinya bisa stabil memberikan pelayanan good job
0,Terima kasih petugas kemeppa sangat tanggap dan sudah membantu mengarahkan keamanan di tkp sehingga area menjadi steril
0,terima kasih sudah memberikan pelayanan dengan lokasi yang strategis sehingga dapat dijangkau oleh keluarga korban
0,Terima kasih subsidi untuk keluarga korban sudah diterima responnya sangat cepat tanggap semoga menjadi sarana yang lebih baik lagi
0,Terima kasih kemenppa yang sudah berupaya sebaik mungkin untuk rehabilitasi tetangga saya sekarang dia sudah sembuh dan menjadi anak yang ceria kembali
0,Terima kasih saya ucapkan kepada kemenppa sudah berusaha semaksimal mungkin untuk menangani kasus kakak saya akhirnya kaka saya bisa sembuh dan kembali menjalankan aktivitasnya semoga berkah
0,Terima kasih atas aksi tanggap darurat yang telah dilakukan oleh kemenppa saya dan keluarga sangat terbantu
0,Terima kasih atas jasa terbaik yang diberikan kemenppa sukses selalu kedepannya
0,Dengan aplikasi ini saya jadi lebih tahu mengenai hak saya sebagai perempuan banyak informasi edukatif yang bisa dipelajari untuk pengguna baru aplikasi yang bagus
0,Terima kasih kemenppa sudah menjadi garda utama yang tangguh dalam memberikan pelayanan penangangan kekerasan
0,Terima kasih kemenppa sudah menjadi tauladan bagi komunitas pegiat hak perempuan dan anak di Indonesia semoga makin banyak masyarakat yang ikut berperan aktif dalam pemberdayaan perempuan dan anak
0,Terima kasih sudah bertindak secara tegas untuk pelaku kekerasan saya dari keluarga korban merasa lega dan senang keluarga kami telah memperoleh hak kami
0,terima kasih sudah teguh dalam membela kebenaran untuk tetangga saya kami sangat terbantu pelayanan yang baik dan sangat memuaskan
0,Tekad yang kuat menyelamatkan korban dari kekerasan adalah tugas yang mulia terima kasih sudah bekerja sejauh ini sangat bermanfaat
0,Terima kasih sudah melayani rakyat dengan tekun semoga dapat menjadi teladan bagi aparatur negara lainnya dalam melayani masyarakat
0,Selamat kemenppa telah menjadi teladan pegiat hak perempuan dan anak dengan memberikan aksi nyata terhadap kasus kekerasan dan ditindak secara tegas bravo
0,Terima kasih atas kerjasama kemenppa dengan pihak berwenang lainnya untuk mengamankan pelaku kekerasan kami sebagai warga merasa aman dan tentram karena pelaku sudah ditangkap
0,Aplikasi yang tepat  guna dan sasaran tidak hanya diperuntukkan untuk korban dan keluarga tapi masyarakat juga diberi akses untuk ikut menjadi agen pemberdayaan perempuan dan anak
0,Aplikasi ini dibuat dengan tepat sasaran memotivasi masyarakat untuk ikut berperan aktif dalam perlindungan dan pemeberdayaan hak perempuan dan anak
0,Terima kasih atas bantuan kemenppa yang memberikan pelayanan pemulihan dan bimbingan kepada korban sehingga korban dapat terawat fisik dan psikisnya dengan baik
0,Gastiadi terbaik Aplikasinya mudah digunakan meskipun pengguna baru selain fitur lapor ada juga info edukasi seputar perempuan dan anak sangat bermanfaat
0,Terima kasih kepada kemenppa yang telah membuat aplikasi ini warga sangat terbantu dengan adanya aplikasi ini sebagai sarana untuk melapor dengan lebih mudah
0,Terima kasih sudah membuat aplikasi ini kami sebagai warga menjadi terbiasa dengan layanan kemenppa yang sangat baik sehingga bisa membantu penanganan kekerasan secara cepat dan tepat
0,terima kasih Kemenppa telah menjadi lembaga yang tercakap dalam penanganan kasus kekerasan semoga instansi lain atau komunitas pegiat isu yang sama dapat menjadikan kemenppa sebagai contoh dan panutan
0,gastiadi adalah aplikasi tercanggih yang dibuat kemenppa fitur penanda lokasinya akurat dan responnya sangat cepat bagus banget pokoknya
0,Saya berharap dengan adanya aplikasi gastiadi ini bisa membuat pelayanan semakin terdongkrak untuk melayani hak peremouan dan anak bebas dari kekerasan
0,terima kasih sudah membuat aplikasi aduan ditambah dengan fitur informasi terkait kekerasan terhadap perempuan dan anak sehingga masyarakat bisa teredukasi dangan baik
0,aplikasi terfavorit penggunaannya sangat mudah tapi sangat bermanfaat membantu umat
0,saya terharu ketika melihat saudara saya bisa pulih total dari traumanya terima kasih kemenppa sudah bertugas dengan baik
0,kemenppa terhebat dalam menangani kasus keren banget pelayanannya hingga rehabilitasi pun termasuk salut
0,terima kasih sudah memberikan layanan tidak hanya ketika kasus namun pasca kasus juga diberikan keluarga dan korban sangat terhibur dengan layanan tersebut]
0,yang terhormat kemenppa terima kasih yang sudah melayani korban dan keluarganya dengan baik saya sangat senang jika aparatur negara menjalankan tugasnya dengan baik
0,terima kasih atas bantuannya  kami sebagai keluarga korban sangat senang bisa dibantu menangani kasus ini dan keluarga kami bisa pulih
0,terima kasih sudah memberikan pengalaman terindah bagi keluarga saya mengetahui kaka saya bisa pulih dari trauma saya sangat senang
0,saya harap dengan adanya aplikasi ini keluarga korban bisa diberikan pendampingan dan terinformasi dengan baik bagaimana perkembangan korban
0,saya terinspirasi dari aksi petugas kemenppa dan cepat tanggap menangani kasus saya pun juga ingin berusaha menjadi lebih baik dengan ikut berperan melaporkan kasus serupa jika nanti terjadi disekitar saya
0,kemenppa teristimewa tidak hanya diperikan penanganan dan tindakan dalam jangka pendek namun juga diberi untuk jangka waktu panjang saya tau itu tidak mudah tapi kemenppa sudah melakukannya dengan baik
0,terima kasih sudah membuat aplikasi ini sangat terjangkau bagi masyarakat ynag ingin melaporkan kasus dengan cepat dan tepat
0,terima kasih sudah mengirimkan pihak kepolisisan sehingga keributan di lokasi dapat terkendali
0,aplikasi terlincah yang pernah saya punya mudah penggunananya dan responnya cepat terima kasih sudah bekerja dengan baik
0,dari petugas kemenppa saya termotivasi untuk membantu para korban tindak kekerasan agar dapat sembuh kembali mungkin kemenppa bisa memberikan sosialisasi bagaimana agar masyarakat dapat ikut berperan didalamnya
0,salaut dengan kemenppa yang terus melakukan perbuatan terpuji untuk melayani masyarakat
0,terima kasih atas pelayanan yang baik dalam membimbing pelaku sehingga dia tersadarkan dari perbuatan buruk
0,petugas kemenppa itu tersopan lamah lembut baik banget terima kasih sudah melayani kami dengan baik
0,terima kasih sudah membuat pelayanan yang terstruktur memudahkan masyarakat untuk menyampaikan aduan dan menerima pelayanan dengan cepat dan tepat
0,terima kasih sudah mengirimkan petugas berwenang untuk mengamankan lokasi sehingga warga dapat tertib
0,terima kasih atas responnya yang cepat dan memberikan layanan yang cepat akhirnya tetangga saya dapat tertolong dan  memperoleh tindakan 
0,aplikasi ini sudah beruji dapat berfungsi dengan baik fiturnya keren dan sangat bermanfaat
0,terima kasih telah menjadi asisten kasus kekerasan pada saudara saya sehingga kasus dapat terungkap dan selesai dengan baik bagi semua pihak
0,terima kasih sudah memberikan fasilitas layanan rehabilitasi bagi warga yang menerima kekerasan sehingga fisik dan psikisnya dapat terurus dengan baik
0,terima kasih sudah bersikap toleran kepada warna sehingga masyarakat dapat menerima maksud kemenppa dengan baik
0,terima kasih sudah membuat masyarakat untuk lebih peduli agar saling tolong-menolong terhadap korban kekerasan disekitarnya edukasi kemenppa sangat diterima dengan baik ditunggu aksi bagus lainnya
0,terima kasih kepada kemenppa yang sudah tulus memberikan pelayanan kepada masyarakat terutama korban kekerasan salut
0,saya kagum dengan kemenppa yang menyelesaikan tugasnya hingga tuntas ke tahap rehabilitasi bagi korban asistensinya sangat bagus dan komprehensif
0,petugas kemenppa yang datang hari ini sangat ulet dalam bekerja sabar dalam melayani masyarakat dan baik hati serta ramah terima kasih sudah menjadi aparatur negara yang baik
0,dengan adanya aplikasi ini saya berharap kemenppa bisa unggul dalam memberikan pelayanan untuk masyarakat
0,aplikasi ini menurut saya unik karena tidak hanya dapat menampung aduan akan tetapi juga memberikan layanan edukasi terkait kasus kekerasan pada perempuan dan anak
0,terima kasih sudah menindaklanjuti usulan masyarakat mengenai pelayanan kemenppa kerja bagus
0,terima kasih sudah memberikan pelayanan terbaik aplikasi yang valid dalam menyampaikan informasi dan memberikan pelayanan
0,terima kasih sudah menyediakan platform yang visibel untuk semua kalangan agar dapat mendukung penanganan kasus kekerasan secara tepat dan cepat
0,terima kasih sudah melayani dengan wibawa yang baik dekat dengan masyarakat memiliki sopan santun dan budi pekerti semoga dapat menjadi panutan
0,saya yakin dengan adanya aplikasi ini pelayanan kemenppa akan lebih baik kedepannya lebih cepat lebih responsif dan lebih berkualitas
0,terima kasih atas bantuan yang dikirimkan kemenppa kepada keluarga kami sangat bermanfaat dan tepat guna terima kasih sudah melayani dengan baik
0,saya sangat senang ketika mendengar bahwa pelaku kekerasasan akan mendapatkan bimbingan intensif salain diberikan hukuman semoga layanan ini bisa sustainable
0,terima kasih atas pelayanan yang luar biasa baik aplikasinya mudah dipahami responsif dan petugasnya ramah salut
0,terima kasih sudah bertugas dengan sabar dan ramah sehingga korban dan keluarga merasa nyaman  semoga lebih baik lagi kedepannya
0,Gastiadi keren banget responnya cepat tanggap jadi korban tidak terlalu parah kondisinya semangat terus min
0,Senang rasanya ketika mendengar korban telah pulih dari traumanya terima kasih gastiadi telah mempertemukan korban dengan rehabilitasi
0,Terima kasih atas bantuan petugas kemenppa akhirnya pelaku meminta maaf dan mendapatkan hukuman yang seharusnya gastiadi emang keren
0,Terima kasih atas bantuan kemenppa yang sudah membantu keluarga pelaku untuk dipertemukan dengan keluarga korban dan meminta maaf kepada mereka panjang umur kebaikan
0,Terima kasih atas bantuannya sekarang korabn sudah sehat dan bisa beraktivitas seperti biasa Maju terus Kemenppa
0,Saya sangat suka dengan aplikasi ini desainnya bagus informasinya ringan dan jelas dan sangat bermanfaat
0,Terima kasih atas bantuan kemenppa yang memberikan layanan rehabilitasi agar korban cepat sembuh sangat bermanfaat
0,Petugas kemenppa jago banget menangani kasus kekerasan tidak hanya korban saja yang diberikan bimbingan namun juga keluarga korban sehingga bisa sustainable pemulihannya
0,Terima kasih sudah menjadi aparat negara yang baik jujur santun dan berbudi perkerti membantu korban kekerasan semoga menjadi amal sholeh bapak ibu sekalian
0,Dengan aplikasi ini pelaku kekerasan bisa terjamah dan bakal menerima balasan se adil adilnya 
0,Terima kasih kemenppa telah membuat gastiadi sangat bermanfaat bagi umat
0,Alhamdulillah adik kecil didekat gang rumah saya sudah sehat dari traumanya terima kasih aplikasi gastiadi telah membantu adik ini mendapatkan perawatan 
0,Mantap banget aplikasinya selain bisa buat lapor juga ada informasi tentang pusat pemberdayaan perempuan dan anak terdekat dari pengguna
0,Aplikasi ini sudah sangat baik fiturnya akan lebih baik lagi jika diadakan banyak penyuluhan mengenai layanan ini kepada masyarakat luas
0,Petugas kemenppa sangat profesional dalam menangani kasus saudara saya Jempol pokoknya
0,aplikasi yang nyaman untuk pengguna baru karena fiturnya minimalis dan to the point
0,alhamdulillah rezeki sodara saya masih bisa diselamatkan atas bantuan kemenppa
0,saya sangat setuju dengan aplikasi ini selain membantu warga untuk melapor juga bisa sebagai sarana edukasi
0,Sumbangan untuk korban sudah diterima keluarga terima kasih atas bantuannya
0,terima kasih atas bantuan kemenppa yang sigasp semoga menjadi amal jariyah 
0,terima kasih atas bantuannya semoga sukses selalu
1,tolong ada anak kecil kondisinya acak-acakan seperti orang trauma dia takut dengan orang yang mencoba menolongnya tolong segera kirim petugas untuk mengurusnya
1,tolong bantu teman saya diserang orang tak dikenal dia sangat agresif dan sudah melukai teman saya saat ini teman saya sedang kesakitan tolong segera kirim bantuan
1,tolong ada nenek-nenek yang kondisinya amat ketakukan sedang duduk di bawah pohon saya pikir dia adalah korban kekerasan keluarga mohon dievakuasi
1,tolong ada anak kecil di amuk seorang pria yang saya pikir itu bapaknya tingginya sekitar 100m rambutnya berantakan dan dia sedang menangis saya ingin membantu tetapi takut mohon segera menolongnya
1,tolong ada tetangga saya masih kecil usia 5 tahun dia anak yatim disiksa ibunya saya lihat tadi dibagian tangan dan kakinya ada darah dia sedang menangis kesakitan saat ini tolong segera kirim bantuan
1,tolong ada seorang pria yang melakukan penyerangan secara anarkis di gang dekat rumah  dia berusaha mencopet ibu-ibu yang sedang membeli sayur saat ini si ibu terluka dibagian leher dan tangan kondisinya trauma dan menangis terisak-isak mohon bantuannya
1,tolong teman saya mendapatkan ancaman dari pacarnya jika tidak memberikan uang akan dipukul dan dibunuh teman saya sangat ketakutan tolong diberi bantuan pendampingan
1,tolong ada orang aneh yang mencoba menculik adik saya adik saya saat ini menangis karena ketakutan dan trauma mohon bantuannya agar adik saya mendapat perlindungan 
1,tolong ada orang asing di depan rumah saya dia melakukan hal tidak senonoh untuk memuaskan nafsunya ada satu korban tetangga saya yang menjadi korban sekarang dia sedang di sandera tolong segera kirim bantuan
1,tolong ada seorang lelaki berbuat tindak asusila kepada mba kasir dimall saya lihat dia hendak membayar namun kartunya tidak bisa dipakai lalu dia marah-marah dan memukulnya sekarang mba kasir terluka dibagian kepala dan tangan ada darahnya mohon segera kirim petugas untuk mendampingi kasusnya
1,tolong  kakak saya dalam bahaya kami sedang berjalan didalam gang dan ada pria bermotor lalu berusaha mengambil tas kaka saya namun tidak berhasil akhirnya kaka saya terseret saat ini kondisinya parah sangat berdarah tolong segera kirim petugas dan ambulan
1,tolong teman saya menjadi obyek balas dendam pacarnya dia ditabrak oleh pacaranya dan saat ini kondisinya sangat parah tolong kirimkan petugas untuk menangani kasus ini dan jugga ambulans
1,tolong ada nenek bar-bar didepan toko roti menjambak anak kecil yang mencoba memberinya uang karena kami berteriak adik itu akhirnya dibawa nenek-nenek itu menjauh dari kami tolong kirimkan petugas  saya rasa dia diperbudak untuk mengemis oleh neneknya
1,tolong ada seorang wanita yang terkapar di tepi jalan dengan kondisi berdarah dan ada bekas sayatan korban masih bernafas namun tak sadarkan diri mohon segera kirim petugas kesini
1,tolong saya melihat ada bekas luka bakar di tangan anak tetangga saya dia masih berumur 3 tahun dan ditanya belum paham saya pikir ini tindak kekerasan keluarganya mohon untuk menyelidikinya
1,tolong teman saya kondisinya benar-benar parah tangannya terluka akibat tusukan orang yang tak dikenal saat ini sudah dibawa kerumah sakit namun kami memohon untuk kemenppa dapat mengusut tuntas kasus ini 
1,tolong adik saya tangannya bengkak dan berdarah setelah dipukul tetangga kami adik saya kesakitan dan terus menangis ketakutan kami yatim piatu tingga berdua saja kami ingin memperjuangkan hak kami tolong bantuannya
1,tolong ada seorang wanita di ujung gang dipukul dengan pipa hingga bengkok saya tidak tau lelaki itu siapa tapi saya pikir itu suaminya dia berusaha berlari namun akhirnya jatuh dan dipukuli terus menerus tolong kirimkan bantuan saya pikir kondisinya sangat parah
1,pak tolong kaka saya dia dipukul orang yang tidak dikenal lalu dicopet ada benjolan dikepalanya dan ada bagian tubuh lain yang terluka terkena sabetan  mohon bantuannya untuk memnindak kasus ini
1,tolong terjadi bentrokan antara ibu-ibu kompleks lalu ada korban luka yakni tante saya dia berdarah dibagian kepala dan tangan  merasa pusing dan terus menangis kesakitan tolong bantuannya untuk mengusut kasus ini
1,tolong ada pria parubaya berani memukul nenek saya dia hendak mencopet namun digagalkan nenek saya dan nenek saya jadi sasarannya saat ini nenek saya terluka dibagian kepala dan tangan  kondisinya sangat serius dan sedang pingsan tolong segera kirim bantuan dan usut kasus ini
1,tolong ada ibu-ibu kompleks yang diserang komplotan pemabuk kondisinya sangat berantakan banyak peralatan rumah dihalaman yang rusak warga itu terluka dan dilarikan ke rs mohon segera usut tuntas kasus ini
1,tolong ada adik kecil dalam kondisi berbahaya dia diseret orang tuanya saya lihat telinganya berdarah dia menangis kemudian di tampar ibunya saya sangat sedih melihatnya tolong segera usut kasus ini
1,tolong ada ibu parubaya sedang berbuat jahat yakni menganiaya anaknya dengan memukul dan menyeretnya anak itu menangis dan kesakitan karena terdapat beberapa luka lecet dikaki dan tangannya mohon segera tindak lanjuti kasus ini
1,tolong ada seorang pria sedang memukuli anak kecil namun berdalih sedang mengajari bela diri anak  itu tampak kesakitan dan saya lihat ada beberapa lebam di pipinya tolong segera kirim bantuan dan usust kasus ini
1,tolong ada seorang wanita yang dipukul dari belakang kemudian di lecehkan dan dicopet kondisi terkini dia tidak sadar dan berdarah dibeberapa bagian tubuhnya tolong segera kirim bantuan dan menyelesaikan masalah ini
1,tolong ada ibu-ibu berdebat dengan seorang pria  kemudian dia dipukul berkali-kalipria itu lari meninggalkan lokasi sedangkan si ibu berdarah dan bengkak di bagian mukanya saya pikir itu adalah suaminya tolong bantu ibu ini 
1,tolong ada laki-laki dan wanita sedang berebut tas sepertinya wanita itu hendak di jambret tapi dia melawan pelaku membawa kayu dan memukul wanita itu hingga rambutnya acak-acakan dan ada lebam di pelipisnya tolong segera kirimkan bantuan
1,tolong ada ibu-ibu dipukuli suaminya setelah isitrinya babak belur ada luka lebam dimana-mana suaminya bergegas lari meningalkan tkp tolong kirimkan bantuan segera
1,Tolong ada kasus pelecehan seksual wanita dan terjadi kekerasan seksual remas payudara Sekarang korban syok dan trauma kami sudah mencoba menghubungi polisi namun bergerak lambat
1,tolong ada seorang ibu cekcok dengan anaknya lalu ia dipukul dengan benda bergerigi sehingga mendapat beberapa luka di tubuhnya tolong segera kirimkan bantuan untuk membantu si ibu
1,tolong ada wanita dengan kondisi mengenaskan  tubuhnya penuh lebam  dan ada beberapa yang berdarah ketika ditanya suaranya bergetar seperti sangat ketakutan  tolong kirimkan bantuan untuk mengatasi kasus ini
1,tolong ada seorang anak meminta pertolongan kepada warga desa kami untuk melindunginya dari ayahnya sepertinya anak ini adalah korban kekerasan kami sudah mengamankannya dirumah bapak rt setempat mohon segera kirimkan bantuan untuk mengurus kasus ini
1,tolong ada 2 orang wanita sedang terlibat konflik sepertinya mereka kaka beradik yang sedang berebut sesuatu salah satu dari mereka memukul wanita lain dengan batu wanita itu terluka dibagian kepala dan tangan warga sudah mencoba melerainya namun belum berhasil tolong segera kirinkan bantuan 
1,tolong pengajar bela diri yang terlalu berlebihan dalam mengajar anak saya anak saya kesakitan setiap pulang ada bekas lebam juga di tangan dan kaki tolong bantuannya saya sangat khawatir ini adalah kasus kekerasan mohon bantu saya
1,tolong ada orang yang bermasalah dengan keluarga kami ketika kami sedang berbelanja dia memukul ibu dan marah-marah sekarang ibu terluka dan sudah dibawa ke rs namun kami mohon untuk mengurus kasus ini
1,tolong ada 2 orang yang sepertinya bermusuhan dia laki-laki dan perempuan perempuan itu dipukul dengan helm dan langsung tak sadarkan diri ada darah di jalan sepertinya sangat parah kondisinya cepat kirim ambulan dan petugas
1,ada seorang pria yang berpura-pura sebagai wali murid dia mencurigakan dan menjemput tetangga kami namun ketika di gang kecil anak itu dipukuli dan diseret seperti akan diculik kami sudah melapor polisi namun belum sampaitolong segera kirim petugas
1,tolong ada korban pelecehan seksual kondisinya stress dan ia sudah berputus asa untuk memperjuangkan haknya mohon segera kirim bantuan dan mendampingin wanita ini
1,tolong ada korban kdrt tidak hanya ibunya tapi anaknya juga kena mereka terluka dan bersedih kondisinys memprihatinkan butuh penanganan medis dan psikis tolong kirimkan bantuan petugas segera
1,tolong ada 2 pria bersekongkol untuk melecehkan wanita didepan saya kami sedang naik busa rajawali tujuan semarang saya mendengar rencana itu karena mereka duduk dibarisan sebelah saya saya tidak bisa melakukan apapun tlong kemenppa segera mengirimkan petugas dan mengatasi hal ini
1,tolong  ada warga yang sedang berselisih kemudian satu diantara lelaki memukul ibu-ibu hingga tak sadarkan diri saya sudah coba membangunkannya tapi tidak ada respon tolong saya takut ibu ini mati tolong segera kirim bantuan
1,tolong ada kasus kdrt berat dirumah sebelah kami kami sudah menjenguknya kondisi rumahnya banyak benda yang berserakan saya menemukan sang istri sudah tidak sadarkan diri dan penuh luka sepertinya suaminya kabur setelah melakukan hal ini tlong segera kirim bantuna
1,tolong untuk tidak betele-tele dan segera kirimkan bantuan kemananan untuk melerai warga desa kami yang sedang bertengakr sudah ada yang terluka seorang ibu parubaya dipukul oleh bapak-bapak tetangga kami ibu itu terluka dibagian kepa dan tangan mohon segera mengatasi masalah ini
1,tolong saya tadi bertemu 2 orang aneh sedang membicarakan isu seksual sepertinya mereka akan beraksi hari ini saya lihat mereka sedang duduk di sebuah warung dan akan mencari korban  tolong segera tangkap cirinya berpakaian hitam-hitam dan menggunakan motor vario  tolong selidiki kasus ini sebelum ada korban
1,tolong  ada 2 orang pelanggan kami bertengkar hebat setelah lelaki itu mencaci maki wanita yang mengenakan baju tidak tertutup dia protes untuk tidak berdiri dihadapannya wanita itu melawan dan akhirnya dipukul kondisinya terluka dan pelaku kabur begitu saja mohon segera kirim bantuan ke warung kami
1,tolong saya mendengar ada seorang wanita berteriak dan menangis kesakitan dari tembok kamar saya sepertinya dia tetangga saya ada yang sedang memukulinyasaya tidak berani menengok karena takut pencuri atau memang suaminya sedang melakukan tindak kdrt tolong segera kirim bantuan ke alamat ini  saya takut wanita itu akan semakin parah keadaannya
1,tolong ada seorang bapak bertindak tidak pantas kepada anaknya sang anak bercerita kepada saya bahwasanya ia sudah di perkosa selama 4 kali dia baru mau bercerita setelah tidak kuat menahan sakit kondisinya sekarang sangat trauma dan ada beberapa luka lecet di kaki dan tangan  mohon segera kirimkan bantuan untuk teman saya saya sangat khawatir dengan kondisinya
1,tolong ada seorang wanita bertubuh kecil di desa kami dia suka dibully dan di remehkan oleh beberapa warga pernah juga dia dipukul dan disiram air  karena suatu hal dia tidak berani melapor tentang kejadian ini ke polisi tapi sepertinya dia sudah tidak tahan dan bercerita kepada saya sehingga saya bantu mengirim laporan ini mohon segera selidiki dan selesaikan kasus ini
